MP,FG%,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PO_1._R,PO_2._R,Conf._Fin,Finals,Champion,Age,MOV,SOS,FTr,3PAr,TS%,W_pct,PW_pct
242.7,0.433,0.339,0.454,0.729,12.1,27.7,39.8,20.9,10.0,4.3,14.2,23.9,96.9,0.0,0.0,0.0,0.0,0.0,25.2,-4.0,0.1,0.319,0.184,0.509,0.3170731707317073,0.3658536585365853
241.8,0.455,0.384,0.475,0.727,11.9,28.6,40.5,24.0,7.1,6.0,11.4,18.5,96.8,1.0,1.0,1.0,0.0,0.0,28.5,6.67,-0.44,0.297,0.221,0.535,0.7804878048780488,0.7317073170731707
243.0,0.455,0.362,0.47,0.726,12.6,28.8,41.4,17.9,6.8,3.3,17.7,26.3,95.6,0.0,0.0,0.0,0.0,0.0,25.6,-6.4,0.11,0.417,0.142,0.534,0.2804878048780488,0.2926829268292683
241.5,0.472,0.385,0.496,0.702,10.4,31.1,41.5,20.9,6.6,5.7,13.7,20.9,95.6,1.0,1.0,0.0,0.0,0.0,29.8,6.82,-0.13,0.298,0.215,0.546,0.7682926829268293,0.7439024390243902
242.7,0.472,0.376,0.486,0.73,10.9,29.3,40.2,18.2,6.5,4.4,15.1,23.3,94.9,0.0,0.0,0.0,0.0,0.0,25.5,-1.07,-0.18,0.369,0.129,0.543,0.4390243902439024,0.4634146341463415
240.6,0.444,0.349,0.475,0.737,11.0,31.2,42.2,19.9,7.3,5.0,15.3,22.2,93.9,1.0,0.0,0.0,0.0,0.0,27.3,1.89,-0.27,0.344,0.245,0.533,0.5,0.573170731707317
241.2,0.44,0.33,0.472,0.758,10.0,31.0,41.0,23.0,6.8,3.4,13.6,23.2,93.8,1.0,1.0,0.0,0.0,0.0,28.6,1.37,-0.26,0.346,0.229,0.528,0.5975609756097561,0.5487804878048781
241.5,0.44,0.339,0.457,0.758,11.2,29.0,40.2,18.5,7.5,3.8,13.4,21.8,92.8,0.0,0.0,0.0,0.0,0.0,26.3,-2.82,0.31,0.339,0.138,0.515,0.4634146341463415,0.4024390243902439
242.4,0.442,0.336,0.461,0.719,13.1,29.0,42.1,21.6,6.4,6.0,15.7,24.8,92.4,0.0,0.0,0.0,0.0,0.0,25.6,-2.63,0.14,0.397,0.149,0.519,0.5,0.4024390243902439
242.1,0.448,0.374,0.474,0.711,10.2,29.0,39.2,19.3,7.3,5.4,13.8,21.4,92.2,1.0,0.0,0.0,0.0,0.0,28.1,3.7,0.05,0.339,0.258,0.537,0.5975609756097561,0.6341463414634146
242.1,0.456,0.329,0.478,0.758,9.9,29.5,39.4,20.9,6.8,5.7,14.5,23.0,91.7,0.0,0.0,0.0,0.0,0.0,26.7,-1.88,0.13,0.299,0.149,0.524,0.4024390243902439,0.4268292682926829
241.8,0.433,0.332,0.463,0.759,10.4,31.3,41.6,19.3,7.2,3.9,14.5,22.7,90.1,0.0,0.0,0.0,0.0,0.0,28.8,-1.59,0.28,0.317,0.226,0.519,0.4146341463414634,0.4390243902439024
240.6,0.445,0.349,0.464,0.689,10.8,26.9,37.7,18.2,6.5,5.3,14.7,22.3,88.8,0.0,0.0,0.0,0.0,0.0,24.6,-9.45,0.54,0.31,0.166,0.511,0.2560975609756097,0.1951219512195122
242.7,0.494,0.399,0.532,0.808,9.0,31.5,40.5,25.9,6.7,4.8,14.5,20.2,110.2,1.0,1.0,0.0,0.0,0.0,27.6,7.3,-0.03,0.267,0.287,0.59,0.7439024390243902,0.7195121951219512
240.9,0.463,0.356,0.504,0.717,11.5,30.0,41.4,23.8,9.1,5.7,16.0,23.6,106.5,1.0,1.0,0.0,0.0,0.0,24.6,-0.34,0.34,0.3,0.279,0.548,0.5121951219512195,0.4878048780487805
241.2,0.465,0.336,0.5,0.746,12.2,31.2,43.4,23.4,8.3,5.3,16.5,21.4,105.4,1.0,0.0,0.0,0.0,0.0,26.5,1.62,0.07,0.36,0.212,0.548,0.5487804878048781,0.5487804878048781
241.8,0.45,0.348,0.482,0.765,12.2,29.0,41.2,20.2,7.7,4.6,13.8,22.2,104.3,1.0,0.0,0.0,0.0,0.0,26.8,-0.51,-0.28,0.356,0.237,0.542,0.5,0.4878048780487805
244.3,0.466,0.353,0.505,0.747,10.8,30.4,41.2,22.6,7.3,5.1,15.5,23.0,103.3,1.0,0.0,0.0,0.0,0.0,25.3,-0.07,0.32,0.333,0.259,0.554,0.5121951219512195,0.5
243.7,0.465,0.367,0.491,0.761,10.6,29.0,39.5,20.5,6.9,5.0,16.4,22.3,101.6,0.0,0.0,0.0,0.0,0.0,26.2,-5.15,0.71,0.374,0.211,0.555,0.2682926829268293,0.3292682926829268
241.5,0.474,0.335,0.501,0.743,12.6,30.0,42.5,24.7,7.0,4.1,15.6,25.2,101.5,1.0,1.0,1.0,0.0,0.0,25.9,2.87,0.2,0.38,0.163,0.551,0.6219512195121951,0.5975609756097561
241.5,0.45,0.35,0.48,0.765,9.7,29.2,38.9,20.3,8.2,3.2,14.6,21.9,101.3,0.0,0.0,0.0,0.0,0.0,27.3,-1.8,0.46,0.379,0.232,0.545,0.4024390243902439,0.4390243902439024
240.9,0.467,0.381,0.491,0.805,11.2,30.7,41.9,19.9,6.8,5.0,13.9,22.4,100.0,1.0,0.0,0.0,0.0,0.0,28.1,7.22,0.06,0.317,0.218,0.559,0.8170731707317073,0.7439024390243902
242.1,0.465,0.356,0.495,0.733,11.5,27.7,39.2,21.6,7.2,2.7,15.1,22.2,99.7,0.0,0.0,0.0,0.0,0.0,26.0,-4.38,-0.06,0.286,0.219,0.541,0.3414634146341463,0.3536585365853658
240.9,0.463,0.363,0.492,0.788,9.2,30.2,39.5,22.2,7.1,3.9,13.5,20.4,99.5,1.0,0.0,0.0,0.0,0.0,26.0,0.99,-0.38,0.303,0.224,0.55,0.573170731707317,0.5365853658536586
241.8,0.46,0.362,0.487,0.791,11.3,28.3,39.6,20.7,7.7,3.7,15.5,22.0,99.1,0.0,0.0,0.0,0.0,0.0,25.9,-2.89,0.45,0.288,0.219,0.544,0.3780487804878049,0.4024390243902439
241.2,0.457,0.388,0.473,0.734,12.0,31.7,43.7,22.3,7.8,5.4,16.0,23.3,98.8,1.0,1.0,0.0,0.0,0.0,26.0,5.01,-0.49,0.313,0.186,0.534,0.5975609756097561,0.6707317073170732
241.2,0.474,0.381,0.504,0.751,9.3,31.4,40.7,22.1,7.2,5.1,13.9,19.4,98.5,1.0,1.0,1.0,1.0,1.0,30.4,8.43,-0.08,0.313,0.247,0.561,0.7073170731707317,0.7804878048780488
242.4,0.457,0.363,0.49,0.727,10.0,30.8,40.8,23.9,6.1,3.3,14.8,22.8,97.6,1.0,1.0,0.0,0.0,0.0,28.2,-0.77,-0.23,0.338,0.263,0.546,0.5,0.4756097560975609
244.0,0.457,0.346,0.487,0.715,12.6,30.7,43.3,18.7,6.6,3.2,17.1,23.6,97.5,0.0,0.0,0.0,0.0,0.0,25.4,-2.85,-0.21,0.377,0.216,0.539,0.4024390243902439,0.4024390243902439
242.1,0.445,0.372,0.475,0.753,10.7,32.6,43.3,20.8,7.1,4.1,14.2,20.9,97.0,1.0,0.0,0.0,0.0,0.0,28.2,4.85,0.19,0.292,0.29,0.54,0.6341463414634146,0.6707317073170732
244.0,0.446,0.357,0.467,0.734,11.2,28.6,39.8,22.4,7.8,4.5,14.9,24.2,96.9,0.0,0.0,0.0,0.0,0.0,25.5,-3.74,-0.22,0.322,0.193,0.524,0.4024390243902439,0.3658536585365853
242.4,0.447,0.352,0.473,0.696,12.7,30.8,43.5,20.8,7.6,4.3,14.4,21.7,96.8,1.0,1.0,1.0,1.0,0.0,26.9,3.83,-0.5,0.32,0.211,0.522,0.6097560975609756,0.6341463414634146
244.0,0.461,0.353,0.483,0.792,10.0,30.2,40.2,22.5,6.5,4.0,15.6,21.4,96.1,0.0,0.0,0.0,0.0,0.0,27.7,-3.67,0.51,0.291,0.167,0.537,0.3902439024390244,0.3658536585365853
242.4,0.454,0.344,0.481,0.774,11.6,29.0,40.5,21.6,7.1,5.8,12.2,20.4,96.0,1.0,1.0,1.0,0.0,0.0,29.0,4.16,-0.47,0.307,0.201,0.535,0.6463414634146342,0.6463414634146342
242.1,0.443,0.367,0.462,0.767,11.2,29.2,40.4,19.9,7.2,4.7,16.5,24.0,95.8,0.0,0.0,0.0,0.0,0.0,23.5,-3.41,-0.29,0.337,0.199,0.53,0.2926829268292683,0.3780487804878049
240.6,0.456,0.348,0.474,0.788,10.8,30.3,41.1,21.5,7.3,5.8,15.1,22.7,95.6,0.0,0.0,0.0,0.0,0.0,27.5,-0.46,0.39,0.355,0.143,0.537,0.4878048780487805,0.4878048780487805
241.2,0.438,0.346,0.462,0.76,12.1,29.8,41.8,20.5,7.3,5.5,16.3,23.3,95.6,0.0,0.0,0.0,0.0,0.0,27.2,-2.44,-0.18,0.324,0.212,0.523,0.4268292682926829,0.4146341463414634
242.4,0.445,0.362,0.464,0.74,12.5,30.6,43.1,18.7,6.4,4.2,14.5,19.8,95.5,0.0,0.0,0.0,0.0,0.0,26.4,-1.57,0.38,0.291,0.188,0.52,0.4756097560975609,0.4390243902439024
242.4,0.458,0.345,0.474,0.767,11.0,28.7,39.7,20.4,7.2,4.8,15.3,20.4,94.9,0.0,0.0,0.0,0.0,0.0,26.2,-3.02,-0.23,0.333,0.128,0.53,0.4268292682926829,0.3902439024390244
241.2,0.472,0.356,0.494,0.702,11.2,29.5,40.7,18.6,6.9,5.1,17.0,23.2,94.8,1.0,0.0,0.0,0.0,0.0,25.6,0.78,-0.43,0.393,0.158,0.544,0.4878048780487805,0.524390243902439
242.1,0.464,0.343,0.503,0.69,10.0,30.8,40.8,20.5,6.9,5.4,14.6,21.3,94.6,1.0,0.0,0.0,0.0,0.0,29.3,-0.91,-0.29,0.321,0.245,0.541,0.5365853658536586,0.4634146341463415
243.4,0.45,0.346,0.474,0.769,11.3,28.0,39.3,18.5,6.8,4.6,15.1,23.5,94.1,0.0,0.0,0.0,0.0,0.0,24.4,-4.29,0.51,0.314,0.193,0.53,0.3902439024390244,0.3536585365853658
242.4,0.444,0.329,0.467,0.761,11.9,28.2,40.1,19.2,7.4,5.4,15.9,24.0,93.7,0.0,0.0,0.0,0.0,0.0,24.1,-4.76,-0.1,0.346,0.163,0.523,0.3658536585365853,0.3292682926829268
241.2,0.459,0.348,0.506,0.752,12.7,30.4,43.2,22.4,9.1,4.6,13.2,22.9,111.0,0.0,0.0,0.0,0.0,0.0,25.5,2.21,0.17,0.276,0.295,0.548,0.5853658536585366,0.573170731707317
242.1,0.47,0.355,0.504,0.751,11.2,32.9,44.1,24.7,9.2,6.7,14.7,21.1,110.7,1.0,0.0,0.0,0.0,0.0,28.5,3.71,0.03,0.358,0.228,0.557,0.6097560975609756,0.6219512195121951
241.2,0.5,0.393,0.538,0.783,8.8,32.7,41.5,26.7,6.5,6.3,14.4,19.9,110.1,1.0,0.0,0.0,0.0,0.0,29.3,5.05,0.09,0.292,0.26,0.59,0.6707317073170732,0.6585365853658537
241.2,0.476,0.378,0.51,0.769,11.0,33.2,44.1,24.4,8.0,5.3,14.1,20.6,108.6,1.0,1.0,1.0,1.0,0.0,26.7,7.26,0.09,0.333,0.257,0.57,0.6951219512195121,0.7195121951219512
240.3,0.497,0.372,0.522,0.759,11.5,29.4,40.9,26.4,8.7,4.3,14.6,24.0,106.2,1.0,1.0,0.0,0.0,0.0,25.3,6.88,-0.01,0.349,0.166,0.573,0.6585365853658537,0.7195121951219512
241.2,0.474,0.386,0.516,0.721,9.4,32.6,42.0,20.8,6.3,4.1,14.3,20.6,104.5,1.0,1.0,0.0,0.0,0.0,26.7,5.46,-0.68,0.355,0.322,0.575,0.6341463414634146,0.6829268292682927
240.9,0.444,0.374,0.472,0.768,11.0,32.1,43.1,22.7,7.6,5.0,15.1,23.4,104.0,0.0,0.0,0.0,0.0,0.0,26.7,-1.4,-0.46,0.292,0.289,0.54,0.4390243902439024,0.4512195121951219
241.8,0.464,0.373,0.488,0.798,10.1,30.0,40.1,19.1,7.9,4.1,16.1,22.4,102.5,0.0,0.0,0.0,0.0,0.0,27.3,-2.26,0.4,0.346,0.208,0.556,0.4634146341463415,0.4268292682926829
241.5,0.466,0.389,0.49,0.769,11.4,30.4,41.8,21.8,7.8,3.9,11.9,18.7,100.9,1.0,1.0,0.0,0.0,0.0,27.1,5.28,0.18,0.251,0.239,0.548,0.6829268292682927,0.6829268292682927
241.5,0.454,0.349,0.492,0.723,10.3,31.3,41.6,19.2,6.1,4.7,15.3,19.4,100.7,0.0,0.0,0.0,0.0,0.0,24.5,-6.21,0.45,0.311,0.264,0.539,0.2682926829268293,0.3048780487804878
240.9,0.475,0.381,0.506,0.771,10.1,31.9,42.0,22.4,8.5,4.6,15.2,22.7,100.5,1.0,1.0,1.0,1.0,1.0,27.9,10.26,-0.95,0.346,0.249,0.569,0.8048780487804879,0.8170731707317073
240.6,0.464,0.352,0.495,0.814,10.8,32.2,43.0,21.0,6.0,4.9,12.6,21.8,100.4,1.0,0.0,0.0,0.0,0.0,28.9,4.54,0.16,0.318,0.215,0.554,0.6219512195121951,0.6585365853658537
241.8,0.468,0.392,0.489,0.812,9.6,30.4,40.1,23.8,7.0,4.1,11.7,19.5,100.2,1.0,0.0,0.0,0.0,0.0,26.3,2.9,-0.44,0.247,0.217,0.551,0.5,0.5975609756097561
242.7,0.446,0.356,0.475,0.782,12.3,29.3,41.6,19.6,7.7,4.8,13.2,19.6,98.8,1.0,0.0,0.0,0.0,0.0,27.2,-0.33,-0.28,0.297,0.241,0.535,0.524390243902439,0.4878048780487805
242.1,0.454,0.356,0.473,0.772,12.3,29.9,42.2,22.0,7.3,5.5,14.9,20.4,98.2,1.0,0.0,0.0,0.0,0.0,24.2,-1.82,-0.41,0.34,0.165,0.535,0.4512195121951219,0.4390243902439024
240.6,0.458,0.366,0.481,0.767,11.9,29.5,41.4,22.3,7.1,5.8,11.7,20.6,97.5,1.0,1.0,1.0,0.0,0.0,28.3,7.39,-0.72,0.3,0.203,0.539,0.7195121951219512,0.7560975609756098
241.8,0.444,0.333,0.462,0.77,11.8,32.8,44.6,21.3,6.5,4.9,16.0,20.5,97.5,0.0,0.0,0.0,0.0,0.0,25.4,-8.76,0.72,0.265,0.134,0.509,0.2439024390243902,0.2317073170731707
241.5,0.435,0.363,0.452,0.756,12.8,30.2,43.0,22.1,7.7,5.2,14.6,21.8,97.3,0.0,0.0,0.0,0.0,0.0,25.7,-3.09,-0.11,0.296,0.19,0.515,0.4024390243902439,0.3902439024390244
242.4,0.452,0.367,0.476,0.714,10.9,29.8,40.6,21.3,7.5,4.9,14.7,21.7,97.1,0.0,0.0,0.0,0.0,0.0,26.3,-4.38,-0.11,0.323,0.22,0.532,0.3902439024390244,0.3536585365853658
242.1,0.449,0.344,0.474,0.733,12.9,28.8,41.7,21.5,6.6,4.4,14.8,21.3,97.0,0.0,0.0,0.0,0.0,0.0,25.8,-6.89,-0.03,0.294,0.195,0.522,0.3170731707317073,0.2804878048780488
242.4,0.439,0.337,0.467,0.727,12.5,30.0,42.5,18.7,6.4,2.6,14.5,21.5,96.9,0.0,0.0,0.0,0.0,0.0,25.7,-6.61,0.06,0.31,0.215,0.518,0.2804878048780488,0.2804878048780488
240.6,0.448,0.342,0.485,0.726,12.2,32.4,44.6,21.4,7.3,5.1,13.7,19.6,96.7,1.0,0.0,0.0,0.0,0.0,28.3,4.68,0.15,0.276,0.255,0.528,0.6707317073170732,0.6707317073170732
240.9,0.46,0.317,0.483,0.706,13.0,28.9,41.9,20.4,8.7,4.9,14.3,19.8,96.6,1.0,0.0,0.0,0.0,0.0,25.3,0.41,-0.23,0.321,0.143,0.522,0.4878048780487805,0.5121951219512195
242.1,0.439,0.358,0.463,0.717,13.3,31.3,44.6,20.0,7.1,5.2,14.0,20.9,96.4,1.0,1.0,0.0,0.0,0.0,27.1,-0.35,-0.17,0.308,0.231,0.52,0.5487804878048781,0.4878048780487805
241.8,0.443,0.348,0.47,0.736,11.1,30.7,41.9,23.5,6.4,4.8,15.0,22.6,95.8,0.0,0.0,0.0,0.0,0.0,27.4,-5.06,-0.09,0.347,0.222,0.528,0.4146341463414634,0.3292682926829268
240.6,0.451,0.35,0.474,0.736,11.8,29.6,41.4,19.9,7.5,3.7,14.5,23.0,95.6,0.0,0.0,0.0,0.0,0.0,24.6,-6.78,0.52,0.248,0.185,0.518,0.2682926829268293,0.2804878048780488
242.7,0.448,0.377,0.468,0.767,11.0,29.7,40.7,21.1,5.5,4.4,12.9,20.0,95.4,0.0,0.0,0.0,0.0,0.0,24.1,-0.98,0.45,0.281,0.218,0.532,0.5,0.4634146341463415
240.6,0.457,0.369,0.487,0.761,9.4,31.9,41.3,21.0,6.4,4.1,12.6,18.7,95.4,1.0,1.0,1.0,0.0,0.0,31.4,4.79,0.31,0.276,0.251,0.543,0.6829268292682927,0.6707317073170732
241.5,0.438,0.324,0.46,0.781,9.8,30.4,40.1,21.1,6.8,4.9,14.4,21.3,93.8,0.0,0.0,0.0,0.0,0.0,28.5,-7.27,0.71,0.338,0.167,0.519,0.2804878048780488,0.2560975609756097
241.8,0.443,0.358,0.467,0.727,9.1,28.6,37.6,20.0,7.2,4.3,14.7,20.4,91.4,0.0,0.0,0.0,0.0,0.0,27.4,-8.65,0.11,0.3,0.217,0.522,0.1829268292682926,0.2195121951219512
240.9,0.504,0.383,0.537,0.744,11.0,30.7,41.7,23.2,7.2,5.1,15.7,20.6,109.4,0.0,0.0,0.0,0.0,0.0,29.5,1.93,-0.31,0.336,0.216,0.584,0.5609756097560976,0.5609756097560976
242.4,0.458,0.373,0.48,0.791,11.6,30.4,42.0,20.9,7.8,6.4,14.6,22.5,108.6,0.0,0.0,0.0,0.0,0.0,25.0,-3.74,-0.06,0.339,0.209,0.549,0.3536585365853658,0.3780487804878049
241.2,0.474,0.361,0.505,0.77,12.4,31.5,43.9,23.3,8.8,5.1,13.5,20.7,106.9,1.0,1.0,1.0,1.0,1.0,27.4,7.66,-0.55,0.299,0.217,0.555,0.7926829268292683,0.7439024390243902
241.5,0.445,0.36,0.486,0.784,11.1,31.0,42.1,21.2,7.4,2.5,14.3,20.4,105.2,0.0,0.0,0.0,0.0,0.0,25.7,-2.61,0.28,0.268,0.322,0.544,0.3902439024390244,0.4146341463414634
241.8,0.455,0.378,0.48,0.807,11.3,32.5,43.7,21.6,7.0,5.3,14.5,23.1,105.1,0.0,0.0,0.0,0.0,0.0,26.5,-1.11,0.35,0.267,0.244,0.545,0.4390243902439024,0.4634146341463415
240.6,0.47,0.371,0.499,0.76,11.0,30.6,41.6,22.2,8.7,6.0,15.3,22.9,104.3,1.0,1.0,1.0,0.0,0.0,27.7,3.41,-0.29,0.382,0.227,0.563,0.6585365853658537,0.6097560975609756
242.4,0.475,0.349,0.5,0.771,11.5,29.5,41.0,24.7,8.8,4.6,14.8,22.3,103.6,1.0,0.0,0.0,0.0,0.0,25.5,2.65,-0.34,0.355,0.169,0.554,0.5853658536585366,0.5853658536585366
243.0,0.457,0.381,0.474,0.796,11.8,30.3,42.1,21.1,7.5,5.5,14.5,20.8,102.2,1.0,0.0,0.0,0.0,0.0,24.9,-0.28,0.12,0.3,0.189,0.541,0.5,0.4878048780487805
241.5,0.462,0.35,0.498,0.819,11.1,31.6,42.7,21.7,7.2,5.2,12.7,19.5,101.7,1.0,1.0,0.0,0.0,0.0,29.0,1.98,-0.3,0.274,0.241,0.55,0.6097560975609756,0.573170731707317
240.6,0.457,0.381,0.495,0.715,10.0,33.3,43.3,19.4,7.0,5.4,13.9,20.3,101.0,1.0,1.0,1.0,1.0,0.0,27.3,6.7,-0.21,0.351,0.335,0.559,0.7195121951219512,0.7195121951219512
242.4,0.486,0.397,0.51,0.765,10.6,31.5,42.1,22.7,7.6,4.7,15.6,23.1,100.9,1.0,1.0,0.0,0.0,0.0,27.8,7.51,-0.07,0.328,0.214,0.571,0.7560975609756098,0.7439024390243902
242.7,0.447,0.368,0.472,0.798,10.2,28.9,39.1,19.7,6.9,4.3,15.4,23.3,100.6,0.0,0.0,0.0,0.0,0.0,26.3,-8.76,0.16,0.315,0.238,0.542,0.2073170731707317,0.2317073170731707
241.2,0.468,0.393,0.495,0.757,10.8,31.4,42.2,20.3,7.2,5.3,12.7,20.3,100.3,1.0,1.0,1.0,0.0,0.0,26.6,8.93,-0.25,0.312,0.259,0.56,0.8048780487804879,0.7926829268292683
241.8,0.465,0.383,0.49,0.765,12.9,28.8,41.7,20.3,6.7,4.9,12.9,20.4,99.4,1.0,0.0,0.0,0.0,0.0,24.0,5.34,-0.35,0.306,0.239,0.553,0.6585365853658537,0.6829268292682927
241.2,0.445,0.363,0.467,0.78,11.9,28.9,40.7,22.0,7.4,3.8,14.1,24.2,99.3,0.0,0.0,0.0,0.0,0.0,26.3,-1.09,0.21,0.306,0.208,0.531,0.4146341463414634,0.4634146341463415
241.5,0.458,0.372,0.478,0.824,9.8,30.6,40.4,22.4,6.4,4.8,13.4,19.4,99.0,0.0,0.0,0.0,0.0,0.0,27.0,-2.82,0.28,0.279,0.193,0.542,0.4024390243902439,0.4024390243902439
241.5,0.453,0.375,0.48,0.805,10.5,32.5,43.0,20.3,6.7,4.3,14.1,18.9,98.4,1.0,1.0,0.0,0.0,0.0,27.9,4.0,-0.27,0.292,0.254,0.548,0.6463414634146342,0.6463414634146342
243.4,0.457,0.357,0.489,0.754,10.1,29.4,39.5,20.4,7.9,5.5,12.5,20.7,98.3,1.0,0.0,0.0,0.0,0.0,25.6,0.26,0.23,0.282,0.245,0.54,0.524390243902439,0.5121951219512195
240.3,0.458,0.366,0.49,0.737,10.6,29.4,40.0,20.2,7.4,4.6,12.8,19.6,98.1,1.0,1.0,0.0,0.0,0.0,25.8,1.57,0.13,0.323,0.253,0.546,0.573170731707317,0.5609756097560976
241.8,0.448,0.376,0.473,0.779,10.4,29.5,39.8,20.0,6.8,4.8,13.1,22.4,98.1,0.0,0.0,0.0,0.0,0.0,25.7,-2.44,0.13,0.303,0.265,0.543,0.4146341463414634,0.4146341463414634
241.5,0.441,0.353,0.467,0.769,11.9,29.8,41.7,20.4,6.2,3.9,14.2,21.8,97.8,0.0,0.0,0.0,0.0,0.0,25.4,-4.91,0.18,0.289,0.227,0.526,0.2926829268292683,0.3292682926829268
240.9,0.459,0.318,0.486,0.745,12.7,28.5,41.2,20.1,8.0,5.1,14.1,20.1,97.4,1.0,0.0,0.0,0.0,0.0,26.1,0.07,0.09,0.339,0.164,0.532,0.5,0.5
241.5,0.447,0.346,0.463,0.786,12.2,30.5,42.6,20.3,7.4,4.5,16.2,20.2,97.0,0.0,0.0,0.0,0.0,0.0,24.5,-6.1,0.06,0.308,0.141,0.521,0.2804878048780488,0.2926829268292683
242.7,0.466,0.386,0.492,0.761,8.9,32.2,41.0,21.2,5.8,4.0,11.7,18.9,97.0,1.0,0.0,0.0,0.0,0.0,30.4,3.76,-0.4,0.251,0.248,0.548,0.6585365853658537,0.6341463414634146
240.3,0.45,0.33,0.476,0.767,11.7,28.4,40.1,20.0,7.5,4.5,14.0,20.5,96.1,0.0,0.0,0.0,0.0,0.0,26.9,-7.46,0.48,0.293,0.18,0.524,0.2317073170731707,0.2560975609756097
240.9,0.457,0.364,0.487,0.807,9.8,29.9,39.7,19.6,7.2,4.1,12.5,20.3,95.8,1.0,0.0,0.0,0.0,0.0,28.2,1.55,-0.14,0.288,0.24,0.548,0.5975609756097561,0.5609756097560976
242.4,0.441,0.354,0.467,0.736,10.9,29.0,39.8,21.0,7.0,5.9,14.9,20.1,95.1,0.0,0.0,0.0,0.0,0.0,26.6,-8.77,0.3,0.275,0.226,0.52,0.2317073170731707,0.2195121951219512
242.7,0.454,0.349,0.475,0.751,11.6,29.9,41.4,20.6,6.0,4.6,11.9,20.9,94.2,1.0,0.0,0.0,0.0,0.0,28.2,-0.49,0.13,0.282,0.165,0.524,0.4756097560975609,0.4878048780487805
241.5,0.454,0.36,0.474,0.756,10.3,28.5,38.8,17.4,7.5,4.7,15.3,21.7,93.9,0.0,0.0,0.0,0.0,0.0,23.3,-5.46,0.24,0.329,0.175,0.533,0.2926829268292683,0.3170731707317073
243.0,0.455,0.366,0.479,0.74,10.8,28.9,39.7,21.2,7.1,4.8,15.6,21.4,93.6,0.0,0.0,0.0,0.0,0.0,25.8,-1.27,0.07,0.312,0.213,0.536,0.4268292682926829,0.4512195121951219
240.6,0.492,0.412,0.52,0.77,11.1,31.9,43.0,23.3,5.8,5.1,14.8,20.9,110.2,1.0,1.0,1.0,0.0,0.0,28.5,4.9,-0.23,0.312,0.261,0.585,0.6585365853658537,0.6585365853658537
240.6,0.469,0.375,0.499,0.782,9.2,29.2,38.4,22.4,9.3,4.1,14.7,23.0,108.8,0.0,0.0,0.0,0.0,0.0,25.1,-3.6,0.32,0.294,0.238,0.557,0.3170731707317073,0.3902439024390244
241.2,0.468,0.359,0.5,0.772,10.8,30.5,41.4,21.0,8.3,5.1,13.9,22.5,106.5,1.0,0.0,0.0,0.0,0.0,27.7,4.09,0.06,0.376,0.227,0.561,0.6463414634146342,0.6341463414634146
240.9,0.491,0.364,0.519,0.741,10.6,31.6,42.2,26.7,8.2,4.9,15.2,22.7,104.2,1.0,1.0,0.0,0.0,0.0,25.6,5.34,-0.01,0.34,0.184,0.565,0.6463414634146342,0.6707317073170732
241.2,0.482,0.371,0.512,0.764,9.8,30.6,40.4,22.0,5.7,4.7,13.4,22.2,104.1,0.0,0.0,0.0,0.0,0.0,25.2,-1.78,-0.05,0.319,0.211,0.564,0.4878048780487805,0.4390243902439024
240.6,0.47,0.375,0.521,0.724,9.9,33.4,43.2,19.7,6.2,5.6,14.1,19.9,102.8,1.0,1.0,1.0,0.0,0.0,27.9,7.49,-0.37,0.34,0.35,0.573,0.7195121951219512,0.7439024390243902
242.7,0.469,0.337,0.492,0.733,13.0,30.4,43.5,18.8,7.9,4.9,15.2,20.2,102.5,0.0,0.0,0.0,0.0,0.0,24.1,-1.51,0.13,0.32,0.148,0.536,0.4878048780487805,0.4512195121951219
242.7,0.447,0.351,0.481,0.772,11.8,30.1,42.0,21.8,7.1,3.9,14.5,20.9,102.4,0.0,0.0,0.0,0.0,0.0,26.0,-0.37,0.35,0.292,0.265,0.537,0.5121951219512195,0.4878048780487805
241.2,0.485,0.381,0.52,0.72,9.6,32.8,42.5,22.4,6.9,5.2,13.9,19.4,102.1,1.0,1.0,0.0,0.0,0.0,28.0,6.52,-0.36,0.341,0.248,0.57,0.7439024390243902,0.7195121951219512
242.4,0.455,0.346,0.504,0.782,10.2,30.2,40.4,21.6,7.1,3.7,14.0,20.0,102.1,0.0,0.0,0.0,0.0,0.0,25.4,-3.82,-0.19,0.256,0.312,0.547,0.3536585365853658,0.3780487804878049
242.4,0.464,0.372,0.491,0.816,10.2,31.5,41.7,23.4,7.6,5.5,12.9,19.1,102.0,1.0,0.0,0.0,0.0,0.0,30.7,2.72,-0.06,0.277,0.222,0.552,0.6707317073170732,0.5975609756097561
241.8,0.457,0.341,0.492,0.765,11.9,32.5,44.3,21.1,7.5,4.9,13.4,19.4,101.7,1.0,1.0,1.0,1.0,1.0,28.4,4.72,0.06,0.289,0.227,0.538,0.6951219512195121,0.6585365853658537
242.1,0.468,0.36,0.497,0.759,11.8,29.9,41.7,21.8,7.2,5.0,12.0,19.9,101.7,1.0,1.0,0.0,0.0,0.0,26.5,4.66,-0.22,0.281,0.214,0.545,0.6463414634146342,0.6585365853658537
241.5,0.462,0.34,0.49,0.805,11.7,31.8,43.5,20.0,8.0,5.9,15.0,21.3,101.5,1.0,0.0,0.0,0.0,0.0,23.2,3.49,0.06,0.333,0.185,0.547,0.6097560975609756,0.6219512195121951
